 ,Price,Area,Avg_Price_Area,Location,Location Id,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
3603,14500000,1150,17073.25595,Kandivali East,274,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,10000000,650,18190.04873,Borivali West,293,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3605,14000000,800,18190.04873,Borivali West,293,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3606,13500000,850,18190.04873,Borivali West,293,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3607,14000000,750,18190.04873,Borivali West,293,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3608,7700000,590,18190.04873,Borivali West,293,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3609,10000000,600,17597.77893,Borivali East,284,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3610,9000000,610,18190.04873,Borivali West,293,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3611,22500000,1300,18190.04873,Borivali West,293,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3612,14500000,950,16043.41805,Kandivali West,258,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3613,6800000,900,6886.747765,Kalyan West,82,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3614,7000000,1135,5238.739965,Taloja,46,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3615,4500000,738,5238.739965,Taloja,46,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3616,3000000,830,3982.697433,Titwala,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,3000000,830,3982.697433,Titwala,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3618,4300000,657,6886.747765,Kalyan West,82,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0
3619,14000000,1020,13328.23705,Belapur,216,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3620,3700000,750,3435.293231,Boisar,5,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
3621,15500000,850,17276.25173,Dahisar,280,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3622,20000000,1500,16043.41805,Kandivali West,258,3,0,1,1,1,0,1,1,1,1,1,1,1,1,0
3623,5500000,650,9932.145622,Mira Road East,165,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
3624,8000000,800,9932.145622,Mira Road East,165,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3625,24000000,2400,13927.27832,Sanpada,226,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3626,19500000,1600,13328.23705,Belapur,216,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3627,8000000,350,19790.37048,Santacruz East,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,7500000,950,9932.145622,Mira Road East,165,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
3629,8600000,1060,9932.145622,Mira Road East,165,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
3630,14000000,960,18190.04873,Borivali West,293,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3631,3425000,845,3982.697433,Titwala,16,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3632,2500000,600,6886.747765,Kalyan West,82,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
3633,4300000,810,3435.293231,Boisar,5,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1
3634,22500000,1100,18190.04873,Borivali West,293,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3635,9620000,1090,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3636,9100000,1082,9932.145622,Mira Road East,165,2,1,1,1,0,0,0,1,1,0,0,1,1,1,1
3637,10800000,1050,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3638,2000000,390,5128.205128,Bhoiwada Kalyan,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,5000000,685,17276.25173,Dahisar,280,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3640,11000000,1096,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3641,8420000,960,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3642,4100000,640,6886.747765,Kalyan West,82,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3643,16000000,810,21655.71767,Powai,326,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3644,60000000,2365,21655.71767,Powai,326,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3645,9500000,1050,9932.145622,Mira Road East,165,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3646,8400000,1002,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3647,88699999,2500,19313.44181,Goregaon East,308,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3648,2200000,589,4217.027275,Palghar,21,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
3649,4517000,500,6584.644475,Dombivali East,71,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3650,18800000,772,29492.47083,Ville Parle East,361,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3651,15500000,1300,13328.23705,Belapur,216,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3652,16200000,1100,21655.71767,Powai,326,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3653,19000000,1291,15309.2969,Seawoods,241,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3654,11500000,1000,13328.23705,Belapur,216,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3655,2210000,580,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3656,6000000,650,9932.145622,Mira Road East,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,2684000,650,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3658,9200000,945,7945.109701,Bhayandar East,116,2,0,1,1,1,0,1,0,0,1,0,0,1,1,1
3659,12900000,1125,15750.9045,Malad West,253,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0
3660,9520000,1140,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3661,10000000,1300,6886.747765,Kalyan West,82,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0
3662,12000000,1340,6886.747765,Kalyan West,82,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3663,9620000,1160,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3664,2669000,639,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3665,2779000,675,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3666,11200000,1060,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3667,6299000,759,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3668,4200000,685,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3669,5500000,1397,6886.747765,Kalyan West,82,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0
3670,9900000,1020,12382.69956,Thane West,201,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3671,40000000,893,38261.95142,Worli,379,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3672,16500000,1000,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3673,14900000,1050,15750.9045,Malad West,253,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3674,75100000,2100,19313.44181,Goregaon East,308,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3675,26800000,1502,21655.71767,Powai,326,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1
3676,27000000,1502,21655.71767,Powai,326,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1
3677,2600000,375,7245.003821,Dombivli (West),90,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
3678,5850000,625,12382.69956,Thane West,201,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
3679,30000000,2110,15309.2969,Seawoods,241,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3680,2378000,575,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3681,2283000,550,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3682,2435000,590,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3683,16299999,1145,15750.9045,Malad West,253,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3684,11100000,1160,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3685,5577000,715,7945.109701,Bhayandar East,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,7800000,785,9932.145622,Mira Road East,165,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3687,3329999,820,3982.697433,Titwala,16,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3688,70000000,2500,15309.2969,Seawoods,241,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3689,49500000,1092,38261.95142,Worli,379,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3690,17500000,3200,7976.927902,Panvel,119,5,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3691,2585000,618,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3692,2574000,615,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3693,2551000,609,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3694,16800000,1100,15309.2969,Seawoods,241,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3695,5500000,620,9932.145622,Mira Road East,165,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3696,4095000,710,6828.483971,Dombivali,80,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3697,27000000,2200,13328.23705,Belapur,216,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3698,9000000,925,9932.145622,Mira Road East,165,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3699,14000000,1500,12382.69956,Thane West,201,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3700,8500000,901,9932.145622,Mira Road East,165,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3701,4600000,675,7945.109701,Bhayandar East,116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3702,2500000,550,3435.293231,Boisar,5,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
3703,23500000,1090,15750.9045,Malad West,253,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3704,7500000,600,18190.04873,Borivali West,293,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3705,5300000,695,6886.747765,Kalyan West,82,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3706,7500000,970,6886.747765,Kalyan West,82,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3707,7300000,970,6886.747765,Kalyan West,82,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3708,2599000,600,6584.644475,Dombivali East,71,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3709,2500000,560,6584.644475,Dombivali East,71,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3710,2582000,670,3982.697433,Titwala,16,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3711,8500000,810,9932.145622,Mira Road East,165,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3712,24000000,955,24684.46217,Wadala East,351,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3713,6200000,550,18622.82191,Mulund East,300,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3714,9000000,924,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3715,6320000,384,9932.145622,Mira Road East,165,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3716,8800000,1083,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3717,26400000,837,29492.47083,Ville Parle East,361,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3718,25000000,1100,27957.09764,Andheri West,358,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3719,15200000,513,24684.46217,Wadala East,351,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3720,5400000,720,9932.145622,Mira Road East,165,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3721,5850000,520,12382.69956,Thane West,201,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3722,3120000,530,6584.644475,Dombivali East,71,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3723,8359999,930,12382.69956,Thane West,201,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3724,9230000,1230,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3725,2100000,589,4217.027275,Palghar,21,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
3726,4500000,650,6828.483971,Dombivali,80,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3727,4200000,600,6828.483971,Dombivali,80,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3728,6450000,610,12382.69956,Thane West,201,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3729,5760000,590,12382.69956,Thane West,201,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3730,2174000,570,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3731,2156000,565,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3732,14900000,1489,12382.69956,Thane West,201,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3733,15200000,1490,12382.69956,Thane West,201,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3734,9700000,1100,9932.145622,Mira Road East,165,2,0,1,1,1,0,0,1,1,1,0,0,1,0,0
3735,42000000,1820,19313.44181,Goregaon East,308,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1
3736,13500000,985,18622.82191,Mulund East,300,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3737,30000000,2000,12382.69956,Thane West,201,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3738,25000000,2000,13186.47546,Hiranandani Estates,213,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3739,43500000,2200,13186.47546,Hiranandani Estates,213,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3740,7000000,890,9932.145622,Mira Road East,165,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3741,110000000,1843,40473.86814,Juhu,382,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3742,8500000,1050,7969.974709,Kamothe,117,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
3743,6500000,580,9964.76289,Kalwa,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,8000000,1000,7588.956578,Ulwe,98,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3745,7600000,920,6886.747765,Kalyan West,82,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3746,23000000,1650,12044.1149,Ghansoli,197,3,0,1,1,0,0,1,1,1,1,0,1,0,1,1
3747,2460000,510,5238.739965,Taloja,46,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3748,4300000,635,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3749,4600000,680,6864.192839,Beturkar Pada,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3750,6000000,950,6886.747765,Kalyan West,82,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1
3751,7548000,950,7976.927902,Panvel,119,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3752,6600000,975,6886.747765,Kalyan West,82,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
3753,26900000,1545,21655.71767,Powai,326,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
3754,13100000,1100,6886.747765,Kalyan West,82,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3755,6787000,850,7976.927902,Panvel,119,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3756,5000000,625,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3757,6500000,720,9964.76289,Kalwa,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,18800000,1100,19676.86689,Andheri East,310,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3759,8000000,955,6886.747765,Kalyan West,82,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1
3760,8700000,1075,7245.003821,Dombivli (West),90,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3761,4500000,690,6584.644475,Dombivali East,71,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3762,3599000,620,6886.747765,Kalyan West,82,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
3763,2700000,680,5635.448286,Virar,52,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
3764,2700000,650,4679.456965,Virar West,30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3765,12000000,1550,7588.956578,Ulwe,98,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1
3766,17500000,1100,15750.9045,Malad West,253,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3767,7798999,700,15750.9045,Malad West,253,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
3768,4400000,685,7588.956578,Ulwe,98,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3769,27000000,1400,19313.44181,Goregaon East,308,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3770,13000000,1350,7588.956578,Ulwe,98,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3771,19500000,1100,19313.44181,Goregaon East,308,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3772,19200000,1278,18487.58242,Chembur,297,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3773,26800000,1787,18487.58242,Chembur,297,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3774,22400000,1496,18487.58242,Chembur,297,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3775,9100000,1168,7969.974709,Kamothe,117,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3776,20000000,1000,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3777,20000000,1200,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3778,17500000,910,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3779,12000000,1560,6886.747765,Kalyan West,82,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3780,10000000,1156,7588.956578,Ulwe,98,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3781,16500000,1660,7588.956578,Ulwe,98,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3782,20000000,1450,16043.41805,Kandivali West,258,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1
3783,21100000,1050,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3784,30900000,2066,16201.27306,Bhandup West,263,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3785,16000000,1650,7588.956578,Ulwe,98,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3786,18500000,965,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3787,10700000,1100,12382.69956,Thane West,201,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3788,19000000,1140,18190.04873,Borivali West,293,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3789,6022000,730,9932.145622,Mira Road East,165,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3790,9000000,1050,9932.145622,Mira Road East,165,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0
3791,11500000,1220,7588.956578,Ulwe,98,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3792,5000000,700,7245.003821,Dombivli (West),90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3793,9500000,1150,7588.956578,Ulwe,98,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3794,10000000,750,15750.9045,Malad West,253,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
3795,14000000,1170,15750.9045,Malad West,253,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1
3796,8500000,700,15750.9045,Malad West,253,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
3797,9570000,1160,9932.145622,Mira Road East,165,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3798,14100000,1650,7588.956578,Ulwe,98,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3799,33500000,2000,13927.27832,Sanpada,226,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3800,14400000,860,13927.27832,Sanpada,226,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3801,9199000,600,13927.27832,Sanpada,226,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3802,6448999,910,12382.69956,Thane West,201,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3803,14000000,1100,15750.9045,Malad West,253,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3804,9500000,700,15750.9045,Malad West,253,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
3805,9800000,610,15508.32297,Kurla,248,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
3806,25500000,1900,13328.23705,Belapur,216,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3807,26000000,1500,18190.04873,Borivali West,293,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3808,18000000,700,19676.86689,Andheri East,310,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3809,4300000,700,8928.417794,Kharghar,146,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3810,14000000,1050,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3811,14500000,1100,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3812,36100000,2065,16201.27306,Bhandup West,263,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3813,55599999,3181,16201.27306,Bhandup West,263,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3814,9499000,499,18487.58242,Chembur,297,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
3815,16900000,904,18487.58242,Chembur,297,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1
3816,6000000,950,7245.003821,Dombivli (West),90,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3817,2249000,510,6828.483971,Dombivali,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3818,6700000,925,7851.852137,Kalamboli,109,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1
3819,16500000,1100,16166.66667,Vikroli East,262,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3820,15900000,826,22490.64967,Sion,334,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3821,11900000,538,22490.64967,Sion,334,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3822,22200000,742,21133.53303,Mulund West,321,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3823,20900000,697,21133.53303,Mulund West,321,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3824,19900000,664,21133.53303,Mulund West,321,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3825,19800000,663,21133.53303,Mulund West,321,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3826,19800000,661,21133.53303,Mulund West,321,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3827,28800000,963,21133.53303,Mulund West,321,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3828,30500000,1017,21133.53303,Mulund West,321,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3829,11200000,1150,7588.956578,Ulwe,98,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3830,37400000,3400,7588.956578,Ulwe,98,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3831,45199999,1850,17073.25595,Kandivali East,274,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3832,4000000,665,6886.747765,Kalyan West,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,4000000,665,6886.747765,Kalyan West,82,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3834,13500000,850,17597.77893,Borivali East,284,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0
3835,25400000,1900,13328.23705,Belapur,216,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3836,94900000,2255,44333.08428,Bandra West,393,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3837,52400000,1182,44333.08428,Bandra West,393,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3838,19400000,1150,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3839,12100000,1215,7588.956578,Ulwe,98,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3840,3424000,845,3982.697433,Titwala,16,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3841,33400000,2950,7588.956578,Ulwe,98,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3842,2582000,670,3982.697433,Titwala,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3843,17400000,885,21655.71767,Powai,326,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3844,10500000,645,17073.25595,Kandivali East,274,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3845,22500000,1800,13328.23705,Belapur,216,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3846,11399999,650,21655.71767,Powai,326,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3847,15900000,1090,13328.23705,Belapur,216,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3848,2300000,575,4509.446237,Nala Sopara,27,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
3849,20000000,1164,16901.66032,Malad East,270,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3850,22500000,1500,13927.27832,Sanpada,226,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3851,40000000,1820,19313.44181,Goregaon East,308,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3852,18900000,1435,18933.21018,Goregaon West,304,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,10200000,720,16043.41805,Kandivali West,258,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3854,28700000,1600,21655.71767,Powai,326,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3855,11500000,650,18622.82191,Mulund East,300,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3856,22500000,1650,13927.27832,Sanpada,226,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3857,9100000,1168,7969.974709,Kamothe,117,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3858,8000000,935,6886.747765,Kalyan West,82,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3859,19500000,1120,21655.71767,Powai,326,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3860,9000000,560,17597.77893,Borivali East,284,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
3861,8500000,560,17073.25595,Kandivali East,274,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
